stu,skill,crtRatio
1743,116,0.14285714285714285
3278,79,0.6666666666666666
416,71,0.6
288,113,0.8888888888888888
1955,10,0.0
2396,112,1.0
3323,5,0.8333333333333334
56,10,0.6666666666666666
793,58,1.0
38,61,0.8333333333333334
243,38,1.0
3306,93,1.0
31,101,0.8
226,20,0.5
684,18,1.0
134,68,0.3333333333333333
879,101,0.7142857142857143
846,57,0.8571428571428571
3257,114,0.8888888888888888
478,60,0.8333333333333334
3305,31,1.0
9,43,1.0
101,54,1.0
2286,10,1.0
3,57,1.0
3276,32,0.6
327,25,0.0
1447,100,0.6
3324,110,0.8
2744,113,0.75
3293,18,0.375
3293,59,1.0
179,60,0.7142857142857143
416,57,0.8125
155,22,0.8
433,87,0.75
949,96,0.8888888888888888
3306,5,0.8333333333333334
1959,23,1.0
3060,86,0.0
452,50,1.0
667,18,1.0
781,75,0.0
550,59,0.75
1579,8,0.0
18,43,0.8
1084,61,0.6666666666666666
1573,22,0.0
2295,56,0.5714285714285714
143,51,0.8
3294,66,0.4
255,86,0.8571428571428571
1430,100,0.6
1921,10,0.75
1512,23,0.3333333333333333
429,47,0.5625
3043,86,0.5
3168,94,0.0
141,31,1.0
804,34,1.0
179,32,0.3076923076923077
1455,18,0.75
1238,57,0.8333333333333334
548,86,1.0
599,47,0.7058823529411765
553,10,1.0
872,60,0.9090909090909091
3284,8,0.5555555555555556
261,95,0.8181818181818182
431,10,1.0
1574,57,1.0
253,110,0.6666666666666666
1783,39,1.0
1349,95,0.5454545454545454
1600,23,0.3333333333333333
1476,61,1.0
3272,8,0.75
2110,15,0.0
3263,31,1.0
448,86,0.8333333333333334
1543,18,0.5
2098,43,0.0
679,86,1.0
3171,21,1.0
3289,55,1.0
2932,102,1.0
1541,102,0.75
2009,40,0.75
428,62,1.0
260,13,0.0
277,43,0.875
881,20,1.0
437,57,0.8695652173913043
1431,0,0.75
2984,23,0.6666666666666666
3311,39,0.9166666666666666
262,75,0.46153846153846156
3287,64,0.8
859,96,1.0
240,60,0.5789473684210527
432,57,0.8
1442,61,1.0
3268,2,0.5555555555555556
750,56,1.0
281,15,0.5
3268,31,0.8333333333333334
2669,95,0.0
3279,59,1.0
19,106,0.36363636363636365
1531,106,0.75
159,68,0.0
3256,86,0.9
1425,61,1.0
260,73,0.0
3242,21,1.0
3272,10,0.8
2681,10,1.0
248,101,0.0
2551,91,0.5
134,9,0.9090909090909091
1039,106,0.5333333333333333
58,94,0.0
1602,18,0.4444444444444444
2769,67,0.75
180,111,1.0
3124,98,0.2857142857142857
2575,112,1.0
599,97,0.75
972,58,1.0
54,0,0.6875
2566,1,0.5555555555555556
991,96,0.7037037037037037
2012,51,1.0
38,86,0.75
976,0,1.0
445,55,0.8888888888888888
1968,23,0.625
3324,94,0.7647058823529411
9,27,0.6666666666666666
59,98,0.8
1972,6,1.0
163,111,1.0
1392,8,0.0
1984,7,1.0
502,106,1.0
162,49,1.0
390,57,0.8
3289,77,0.6666666666666666
129,64,0.0
3327,2,0.75
69,106,0.8529411764705882
415,47,0.9148936170212766
171,43,1.0
2195,54,0.7619047619047619
3305,45,0.6666666666666666
2310,54,0.0
310,50,0.6666666666666666
445,114,0.6666666666666666
1975,43,1.0
3314,96,0.5
146,111,1.0
3321,67,0.7241379310344828
1959,44,0.9
2029,0,0.7
27,15,1.0
2431,9,1.0
3003,64,1.0
2416,117,0.5
166,21,1.0
1509,51,1.0
154,43,1.0
20,54,0.0
575,79,0.25
3313,51,1.0
1958,43,1.0
586,79,0.4
864,64,0.16470588235294117
2320,7,0.2857142857142857
820,54,1.0
3301,38,0.75
453,10,0.7142857142857143
3285,67,0.6666666666666666
2431,39,1.0
2197,7,0.5833333333333334
1492,51,1.0
3321,117,1.0
267,55,1.0
932,56,0.5357142857142857
2022,0,0.9090909090909091
590,2,1.0
820,100,0.8333333333333334
3286,13,0.7142857142857143
3301,68,0.5
1132,79,0.0
448,111,0.5
132,21,1.0
3304,117,1.0
250,55,1.0
47,2,0.3333333333333333
548,97,0.6
939,21,0.4
133,96,0.9375
1577,2,0.0
367,43,0.8333333333333334
449,69,0.875
233,38,0.5
3286,43,0.7142857142857143
2394,32,1.0
2723,57,0.5
1391,21,0.4
1523,34,0.8
132,51,1.0
3317,107,1.0
30,2,0.3333333333333333
257,59,1.0
266,75,0.5714285714285714
1697,116,0.75
2591,1,0.0
2625,61,0.0
1527,106,0.8888888888888888
3327,34,0.8
1535,23,0.2
3313,13,1.0
330,2,0.875
155,113,0.8571428571428571
331,21,0.4
782,107,0.75
3316,20,1.0
177,114,0.7142857142857143
1148,9,0.4
581,56,0.125
3289,22,0.5
3300,107,1.0
2382,49,0.75
216,96,0.5555555555555556
812,114,1.0
472,57,1.0
423,105,0.0
321,38,0.0
3304,49,1.0
1577,62,0.125
3321,78,0.8
245,117,1.0
1574,43,0.4666666666666667
3296,13,1.0
3316,50,1.0
1235,95,0.5
233,54,0.4
456,59,0.65
204,96,0.75
3299,70,0.40816326530612246
309,38,0.4444444444444444
2959,98,1.0
223,59,1.0
82,96,0.75
425,57,0.9090909090909091
794,51,1.0
3254,64,0.75
3328,69,0.8571428571428571
247,62,0.8
3279,54,0.5555555555555556
443,0,0.9
1,43,1.0
328,59,1.0
1260,74,1.0
2,23,0.5714285714285714
1403,106,0.9473684210526315
2385,39,0.8333333333333334
6,100,0.8
243,54,0.7272727272727273
1996,64,0.6
3311,69,0.8571428571428571
567,7,1.0
292,96,0.8125
3278,114,1.0
1466,78,1.0
1904,10,0.75
3007,55,0.6
317,4,0.0
183,56,0.8125
3283,38,1.0
1458,42,1.0
267,107,0.6666666666666666
449,20,0.3333333333333333
952,64,0.6666666666666666
665,34,1.0
550,7,1.0
2007,94,0.0
2006,101,0.7857142857142857
300,4,0.75
3298,64,0.8333333333333334
3266,38,1.0
3283,68,1.0
288,32,0.75
3313,6,0.8888888888888888
1436,3,0.5
2298,43,0.46153846153846156
207,107,1.0
2699,42,1.0
2767,61,0.75
35,8,0.6
183,116,0.5
163,70,0.6904761904761905
1202,9,0.0
2085,10,0.36363636363636365
858,56,0.8461538461538461
3006,9,0.625
3265,6,1.0
288,91,0.7777777777777778
2351,59,1.0
190,107,1.0
828,10,0.84
2541,79,0.0
144,78,0.6
3322,116,0.0
3277,69,0.7272727272727273
430,117,1.0
262,68,0.25
420,61,1.0
3283,10,0.8333333333333334
149,86,0.875
27,59,0.9166666666666666
1562,56,0.8333333333333334
1982,1,1.0
288,92,0.75
2947,44,0.3
1440,56,0.8333333333333334
2281,64,0.14285714285714285
61,59,1.0
1436,63,0.75
1969,54,0.625
1095,66,1.0
285,27,1.0
2112,43,1.0
1427,6,1.0
143,2,0.75
2208,2,0.0
1092,88,1.0
51,33,1.0
261,65,0.7777777777777778
3296,95,0.9166666666666666
727,58,0.5
1440,76,1.0
625,50,0.3333333333333333
60,27,1.0
285,57,1.0
3276,10,0.7333333333333333
618,59,1.0
251,15,0.7142857142857143
178,66,0.8
261,107,1.0
2511,75,0.0
634,84,0.5384615384615384
1307,86,1.0
86,56,0.8
949,18,1.0
2087,20,0.0
698,86,0.75
1808,106,0.8181818181818182
34,21,0.875
34,62,1.0
617,27,1.0
3325,86,0.875
829,37,0.4
287,55,0.5714285714285714
248,49,1.0
28,64,0.6923076923076923
873,101,0.6470588235294118
224,58,0.0
1102,56,0.14285714285714285
1422,44,1.0
34,92,1.0
831,43,1.0
136,67,0.8823529411764706
3092,96,1.0
147,75,1.0
37,0,0.2857142857142857
689,18,0.0
2724,59,0.75
948,15,1.0
156,69,1.0
155,6,1.0
843,61,0.8333333333333334
3320,0,1.0
136,0,0.9
2317,75,1.0
1436,121,0.08333333333333333
151,57,0.8333333333333334
1251,18,0.2222222222222222
38,64,1.0
139,69,1.0
253,33,1.0
491,23,1.0
960,94,0.3333333333333333
3277,67,0.7368421052631579
3327,7,0.8666666666666667
1041,44,1.0
3255,61,0.36363636363636365
3267,67,0.7142857142857143
29,100,1.0
245,79,0.8461538461538461
252,105,1.0
471,102,0.8125
471,21,0.64
550,47,0.4864864864864865
2623,114,0.0
3323,38,1.0
3303,13,0.75
2147,37,0.36363636363636365
21,64,1.0
244,69,1.0
3307,83,0.5
2530,29,1.0
843,47,0.1111111111111111
428,7,0.8780487804878049
3278,81,0.5
3292,79,0.5454545454545454
3310,4,1.0
3314,74,1.0
53,0,0.6428571428571429
3308,88,1.0
4,64,1.0
52,54,0.7692307692307693
1961,116,0.8
1008,106,1.0
1386,106,0.5714285714285714
3307,26,1.0
3305,110,1.0
3278,111,0.75
873,60,0.7142857142857143
541,54,0.6
655,18,0.6
2413,117,1.0
450,62,0.75
3285,102,1.0
2024,39,0.7142857142857143
32,101,0.6818181818181818
448,59,1.0
864,96,0.7142857142857143
550,4,0.5
578,8,0.3333333333333333
3290,26,1.0
876,10,0.8076923076923077
449,4,0.5555555555555556
3274,71,0.75
2044,59,1.0
3261,111,0.75
3299,20,1.0
415,5,0.6538461538461539
3310,64,1.0
2396,117,1.0
3287,91,0.4
1254,58,1.0
0,54,1.0
3314,77,0.3333333333333333
72,40,0.0
921,55,0.8
3273,26,1.0
3290,56,1.0
3277,96,1.0
1099,73,0.0
98,21,0.6086956521739131
30,21,0.6666666666666666
3286,62,0.4666666666666667
3313,65,0.8571428571428571
3293,64,1.0
445,111,1.0
911,21,0.5714285714285714
92,94,1.0
3270,7,0.5
444,49,1.0
160,30,0.6
3260,86,0.9090909090909091
3284,100,1.0
3257,1,0.6296296296296297
3286,84,0.5454545454545454
1217,9,0.5
538,92,0.5
2112,10,0.5
161,1,0.5666666666666667
88,54,1.0
553,119,1.0
180,95,0.8148148148148148
705,84,0.7058823529411765
2018,7,0.8333333333333334
38,116,0.6666666666666666
189,59,1.0
400,50,0.0
452,102,0.8571428571428571
2932,47,1.0
3256,56,1.0
2038,34,1.0
436,43,1.0
3286,114,0.5454545454545454
2467,117,1.0
1200,50,1.0
521,92,0.0
260,2,0.6
2313,62,0.4444444444444444
100,62,1.0
2106,54,0.5
71,54,1.0
2694,76,0.0
92,26,1.0
151,52,0.0
134,70,0.6756756756756757
318,38,1.0
834,64,0.7058823529411765
2038,64,1.0
826,100,0.6
1260,7,0.8888888888888888
3282,4,0.5714285714285714
3277,58,1.0
1442,6,1.0
1455,100,1.0
1529,105,0.5
2089,54,0.0
309,74,1.0
633,83,1.0
658,7,0.8333333333333334
92,56,1.0
1791,110,1.0
151,82,0.0
949,15,0.0
238,71,0.7692307692307693
3291,113,0.8181818181818182
2004,34,1.0
2021,64,1.0
415,3,1.0
175,102,1.0
382,18,0.0
1067,114,0.7142857142857143
1438,100,1.0
180,26,1.0
1980,43,0.75
2106,114,0.0
2462,45,1.0
300,110,0.8
2793,3,1.0
227,23,0.6666666666666666
41,9,0.5
2519,86,0.7142857142857143
184,8,0.8333333333333334
222,96,0.6
163,26,1.0
1457,75,0.8
919,57,0.6666666666666666
41,106,0.6896551724137931
190,8,0.8
155,79,0.9444444444444444
405,23,0.3333333333333333
147,72,0.75
2109,64,1.0
3291,57,0.6470588235294118
3328,33,0.75
1967,39,0.75
2680,57,1.0
1471,64,0.46153846153846156
2798,91,1.0
2533,108,0.0
261,1,0.8461538461538461
146,26,1.0
163,56,1.0
133,56,0.9090909090909091
3310,18,0.6666666666666666
3318,106,0.8387096774193549
174,100,1.0
2881,3,1.0
2740,40,0.0
3000,100,1.0
54,16,1.0
1538,102,1.0
1984,86,1.0
749,45,0.8333333333333334
2092,64,1.0
960,20,0.0
134,23,0.8235294117647058
991,106,0.8571428571428571
2081,21,1.0
2437,45,1.0
2613,86,0.6
154,92,1.0
2183,100,0.0
52,43,0.4583333333333333
851,21,1.0
3310,15,0.6
2177,114,0.75
3279,7,0.7
3284,65,0.7
1412,61,1.0
81,21,0.8571428571428571
2715,91,0.2
2399,32,0.5
247,73,0.0
3305,77,0.0
1983,54,1.0
3322,71,0.5384615384615384
3315,5,0.75
265,78,0.8
1706,9,0.6
628,1,0.6842105263157895
1971,82,1.0
45,82,1.0
2055,15,0.0
1506,34,0.8333333333333334
254,64,1.0
271,94,1.0
3318,54,1.0
1258,65,0.0
401,8,0.18181818181818182
416,73,0.2
3321,62,1.0
77,54,0.7727272727272727
25,74,1.0
3037,86,0.2
140,114,0.7391304347826086
1966,54,1.0
3258,95,0.7692307692307693
347,2,0.47619047619047616
2545,83,1.0
132,18,0.7857142857142857
1964,34,0.8
3301,54,1.0
1700,9,0.0
242,81,0.0
690,23,1.0
3278,56,0.7142857142857143
3294,93,0.25
263,94,1.0
893,106,0.875
255,58,1.0
913,57,1.0
3318,114,1.0
844,55,0.8571428571428571
3277,93,0.75
3271,23,0.6
653,18,0.6
2747,23,1.0
1096,10,0.7142857142857143
345,2,0.2857142857142857
3301,114,1.0
27,96,0.9583333333333334
250,116,0.21428571428571427
242,64,0.8333333333333334
3327,32,0.5714285714285714
545,50,0.75
2374,116,0.0
1034,18,0.3333333333333333
2075,56,1.0
743,65,0.6666666666666666
229,94,1.0
795,29,1.0
2942,65,0.2857142857142857
245,62,1.0
3179,40,1.0
3297,74,1.0
276,10,0.6666666666666666
60,43,0.7142857142857143
2332,94,0.6
225,54,1.0
2835,23,1.0
451,66,1.0
2013,9,0.6
174,21,0.6
1574,10,0.5454545454545454
440,10,0.6923076923076923
245,92,1.0
1333,67,0.0
242,2,0.5714285714285714
215,56,0.2857142857142857
204,71,0.5
3268,61,0.5
2915,44,0.875
2041,56,1.0
431,59,1.0
434,66,1.0
1574,40,0.5454545454545454
163,40,0.6666666666666666
1005,59,1.0
3263,74,1.0
819,94,0.8888888888888888
328,34,1.0
2938,3,1.0
266,91,0.6
253,54,0.6428571428571429
2021,61,0.5
434,96,1.0
1041,65,0.6428571428571429
185,107,0.45454545454545453
1572,86,1.0
2025,44,1.0
729,106,0.6
887,55,1.0
988,59,1.0
2017,8,1.0
2578,32,0.0
3283,13,1.0
86,10,1.0
73,50,1.0
3298,10,0.8571428571428571
2008,44,1.0
196,8,1.0
1470,95,0.1111111111111111
62,19,0.25
1420,34,0.0
59,106,0.7714285714285715
358,79,0.42857142857142855
2077,57,0.7142857142857143
129,94,0.6666666666666666
854,117,1.0
923,59,0.7419354838709677
2667,94,0.0
741,7,1.0
644,73,1.0
291,56,1.0
157,67,0.875
174,97,0.75
352,75,0.6666666666666666
837,100,0.75
140,106,0.6226415094339622
1757,9,0.5
914,64,0.6470588235294118
425,64,1.0
2100,114,1.0
288,78,1.0
181,88,1.0
2291,59,0.42857142857142855
2905,21,1.0
724,7,1.0
283,39,0.8125
3321,6,0.9090909090909091
2436,9,0.7777777777777778
178,110,1.0
36,56,0.7222222222222222
744,45,1.0
3255,59,0.8
759,84,0.5185185185185185
3329,94,0.7777777777777778
267,101,0.5
164,88,1.0
40,27,0.5
72,94,0.8333333333333334
238,1,0.46153846153846156
1971,79,0.0
283,110,1.0
140,13,0.6
849,45,1.0
2290,56,0.20833333333333334
157,40,1.0
60,106,1.0
161,110,1.0
262,73,0.0
3314,94,0.8421052631578947
1039,40,0.75
2968,10,0.42857142857142855
1184,73,1.0
1973,0,0.7777777777777778
2013,44,0.6190476190476191
153,74,1.0
1593,47,0.35
3325,1,0.625
1545,21,1.0
99,66,0.6666666666666666
584,97,0.7142857142857143
3299,50,0.6
288,9,0.8
933,8,0.0
3269,0,0.8571428571428571
32,10,0.8461538461538461
140,40,1.0
404,71,0.3333333333333333
134,106,0.8484848484848485
31,0,1.0
246,61,0.6875
51,60,0.5714285714285714
374,64,1.0
3288,23,0.5217391304347826
2900,59,1.0
241,10,0.9090909090909091
949,9,0.5833333333333334
23,98,1.0
282,54,1.0
1970,64,1.0
2892,23,1.0
749,34,0.8
1039,100,0.5
427,101,0.6666666666666666
1961,100,1.0
34,37,1.0
589,21,0.5
240,105,0.375
2195,6,0.8333333333333334
1038,38,0.0
3325,102,1.0
59,96,0.8571428571428571
1012,106,0.68
2045,87,0.75
1096,114,0.42857142857142855
2331,43,0.6666666666666666
401,39,0.5263157894736842
231,7,0.5
479,94,1.0
26,8,1.0
2959,10,0.5
1975,23,0.8
252,20,1.0
80,5,0.6052631578947368
223,105,0.0
827,82,1.0
362,34,0.8333333333333334
3324,69,1.0
362,18,1.0
2858,23,1.0
1964,10,1.0
1084,64,0.6521739130434783
22,96,1.0
3305,34,0.45454545454545453
462,94,1.0
3257,8,0.7692307692307693
351,96,0.5454545454545454
2078,10,0.18181818181818182
252,50,1.0
2829,34,0.75
1494,51,1.0
3307,69,1.0
3212,100,0.4
3311,95,0.7435897435897436
462,6,0.8333333333333334
835,60,0.8333333333333334
3273,106,0.7368421052631579
458,54,1.0
224,6,1.0
336,54,1.0
3307,1,0.5925925925925926
3308,33,1.0
244,60,0.8333333333333334
438,5,0.75
242,23,0.8
897,106,0.6923076923076923
40,46,0.14285714285714285
441,54,1.0
3270,20,0.0
3283,114,0.75
231,10,1.0
3302,77,1.0
3319,107,1.0
1975,9,0.6428571428571429
2254,7,0.5
539,39,0.0
1117,10,0.24242424242424243
1445,84,0.0
3278,86,0.5625
542,47,0.6875
1330,102,0.6
3282,69,1.0
3266,114,0.0
2036,102,1.0
3281,7,1.0
3285,77,1.0
3302,107,1.0
1221,59,1.0
1479,57,0.8
2018,10,1.0
3314,22,0.3333333333333333
153,95,0.8235294117647058
145,8,0.8571428571428571
438,106,1.0
1310,94,0.6
319,38,0.2857142857142857
2930,0,0.875
1477,54,0.3333333333333333
441,114,1.0
1201,10,0.0
2900,64,0.25
428,26,1.0
209,56,0.4491525423728814
3285,107,1.0
2018,40,1.0
61,105,0.0
3282,116,0.5555555555555556
3284,45,1.0
2242,95,0.0
178,77,0.75
3278,59,1.0
2900,94,0.0
2456,1,0.0
2032,7,0.9
180,106,0.7368421052631579
160,5,0.6
512,43,0.0
177,32,1.0
291,89,0.0
2107,102,1.0
306,110,1.0
3261,59,1.0
3287,105,0.5714285714285714
1443,37,1.0
255,38,0.7142857142857143
163,106,0.7368421052631579
3279,106,0.6716417910447762
416,114,1.0
2778,37,1.0
875,101,0.48
26,43,0.875
2463,22,1.0
2917,43,1.0
30,113,0.0
161,107,0.75
241,88,0.6666666666666666
553,6,0.8333333333333334
2920,51,1.0
59,57,1.0
2353,54,1.0
269,102,1.0
638,86,1.0
135,113,0.75
739,90,1.0
172,40,1.0
2152,10,0.38095238095238093
219,59,0.8
3025,51,1.0
2219,82,1.0
450,100,0.6666666666666666
2635,56,0.6666666666666666
2919,34,0.8333333333333334
276,64,0.5
1999,97,0.6923076923076923
281,110,1.0
794,18,0.6666666666666666
2336,54,1.0
3231,55,1.0
402,34,0.8333333333333334
948,61,0.5
3272,7,0.9230769230769231
58,25,1.0
613,50,1.0
264,93,0.75
1,10,0.6666666666666666
601,37,0.875
256,57,0.75
2089,100,1.0
247,2,0.6
1511,18,0.0
738,34,1.0
2681,64,1.0
63,59,1.0
53,3,1.0
330,7,0.2727272727272727
2343,57,0.8
51,111,0.8
721,58,1.0
30,75,0.0
725,0,1.0
3287,75,0.6666666666666666
498,54,1.0
1494,18,0.25
3299,105,0.2222222222222222
32,20,0.75
787,59,0.36363636363636365
3197,14,0.75
1271,55,1.0
1741,43,1.0
154,37,1.0
62,43,0.8333333333333334
1259,42,0.0
1972,60,1.0
1599,18,0.0
843,64,1.0
3271,3,0.4166666666666667
1275,10,0.75
3306,84,0.28125
466,43,0.8235294117647058
17,70,0.0
259,37,1.0
263,107,1.0
1482,76,0.5
2178,64,1.0
36,33,1.0
1545,43,0.8571428571428571
948,64,1.0
462,121,0.0
2036,39,0.75
365,100,1.0
2262,51,0.0
1258,10,0.0
134,59,1.0
243,100,1.0
141,33,1.0
570,75,0.625
3269,43,0.9166666666666666
2178,94,1.0
1218,56,0.6470588235294118
1832,10,0.0
2303,102,1.0
3315,21,1.0
2966,64,0.25
96,19,0.6666666666666666
647,1,0.7333333333333333
477,60,0.8333333333333334
1982,101,0.6428571428571429
574,71,0.75
3184,40,0.0
2978,106,1.0
3320,78,0.8
181,110,0.6666666666666666
124,33,1.0
1020,56,0.75
3302,30,0.65
475,43,0.9
52,10,0.4230769230769231
1358,116,0.0
1965,71,0.8
2076,57,1.0
269,61,0.7692307692307693
3259,94,0.85
3315,51,1.0
268,86,0.9285714285714286
557,71,0.0
2007,97,0.7333333333333333
2174,106,0.5714285714285714
141,93,1.0
189,75,0.0
3289,57,1.0
247,37,0.8333333333333334
247,21,1.0
1472,110,0.75
1573,114,0.0
2370,106,1.0
897,64,1.0
1577,21,0.425531914893617
3305,25,1.0
1577,56,0.25
1443,51,0.6666666666666666
2990,10,1.0
1468,57,1.0
261,23,0.8181818181818182
675,7,0.5
2374,102,1.0
478,10,0.9230769230769231
3299,91,0.8461538461538461
1574,78,0.0
2042,57,1.0
533,23,0.0
796,90,1.0
3305,55,1.0
2005,79,0.6666666666666666
141,95,0.9230769230769231
2007,47,0.8387096774193549
2030,44,0.5
2259,10,0.5454545454545454
1216,64,0.0
3264,34,0.625
2256,57,0.25
2357,61,0.75
431,102,1.0
3289,117,1.0
326,3,1.0
452,74,1.0
2593,1,0.0
3304,114,0.8571428571428571
516,23,0.0
3093,96,0.8888888888888888
3306,18,0.8
1560,86,0.75
2239,56,0.5
92,102,0.75
2843,34,1.0
3284,2,0.5555555555555556
1321,40,0.0
2713,22,1.0
3272,65,0.8461538461538461
3288,107,0.5714285714285714
3174,120,1.0
418,100,0.6
2983,23,0.6666666666666666
2025,87,1.0
418,56,0.0
3199,45,0.8571428571428571
3271,55,1.0
423,102,1.0
2381,112,1.0
3259,83,1.0
3276,113,1.0
281,77,0.0
755,1,0.0
749,56,1.0
349,96,0.8571428571428571
3258,21,1.0
876,100,0.8333333333333334
754,73,0.5
644,86,1.0
1006,96,1.0
83,75,1.0
3297,3,0.5714285714285714
87,17,1.0
2583,22,1.0
949,39,0.7142857142857143
280,44,0.0
2685,101,0.0
284,114,0.75
863,9,0.0
3258,51,1.0
247,43,0.6666666666666666
854,32,1.0
2324,79,0.0
607,61,0.0
1097,74,1.0
179,57,1.0
1473,106,0.8
150,39,0.9090909090909091
92,27,0.21428571428571427
162,84,0.35
37,32,0.0
519,34,1.0
1753,116,0.75
2016,55,1.0
2323,34,1.0
381,79,0.5
328,116,0.3333333333333333
1975,34,0.0
45,98,0.5
287,65,1.0
418,59,1.0
3314,71,0.6666666666666666
951,9,0.0
493,39,0.5333333333333333
260,67,0.6875
36,0,0.5
181,33,1.0
1983,100,0.75
2097,64,0.0
134,3,0.9090909090909091
952,101,0.375
175,47,1.0
179,117,1.0
352,107,0.75
2914,94,1.0
934,9,0.0
938,79,0.0
77,51,1.0
178,55,1.0
430,54,0.8571428571428571
162,100,0.875
3255,4,0.8
1982,55,1.0
267,87,1.0
719,58,1.0
1966,100,0.375
2014,82,0.8571428571428571
2894,86,1.0
3002,64,1.0
3120,98,1.0
417,3,1.0
2268,18,0.42857142857142855
283,55,1.0
1181,10,1.0
3256,30,0.5263157894736842
260,106,0.8064516129032258
56,39,0.7894736842105263
3246,40,0.8
3257,71,0.8571428571428571
128,70,0.0
242,34,0.875
2071,100,0.5
230,106,0.6
1978,15,1.0
3329,69,0.7777777777777778
162,86,0.9
1962,60,0.75
2063,64,0.75
745,7,0.8
918,101,0.0
40,43,1.0
3309,32,0.75
145,65,0.8461538461538461
266,55,1.0
125,92,0.0
233,70,0.4375
1969,51,1.0
43,51,1.0
157,15,1.0
258,19,1.0
3264,95,0.8421052631578947
31,79,1.0
263,77,1.0
2302,54,1.0
250,117,1.0
695,23,0.0
25,2,0.4
1286,40,1.0
3292,32,0.0
23,43,1.0
1970,9,1.0
131,21,1.0
148,51,1.0
2310,78,0.0
192,8,0.23684210526315788
2552,45,1.0
3266,9,0.7058823529411765
26,51,1.0
157,45,1.0
3329,13,1.0
35,61,0.8333333333333334
1435,0,0.47058823529411764
330,6,0.4444444444444444
1471,32,0.0
2043,87,0.75
37,94,0.8
2718,91,0.25
1958,67,1.0
1034,64,1.0
803,7,0.0
97,10,0.7142857142857143
201,116,0.045454545454545456
262,21,1.0
3289,84,0.5
246,107,1.0
2523,74,1.0
141,32,0.8
661,23,0.5
3304,111,1.0
2873,21,0.4
3282,106,0.6551724137931034
245,4,0.75
2381,49,0.5
811,114,1.0
3296,75,1.0
3313,105,1.0
3312,1,0.8125
2307,43,0.8
1041,68,1.0
261,5,0.8333333333333334
3094,96,1.0
64,26,0.7
245,75,1.0
11,43,0.8333333333333334
3296,105,1.0
3312,72,1.0
178,107,0.6666666666666666
2632,56,0.8333333333333334
199,2,0.125
2290,43,0.8
97,5,0.7857142857142857
35,2,0.08333333333333333
1041,98,1.0
1789,60,0.6
900,91,0.4
451,38,0.625
