ques,skill
1084,54
7512,95
9083,62
3835,66
1834,57
1438,57
6980,5
4712,110
14588,91
5307,27
1616,100
11198,92
3212,60
6982,51
2257,96
834,64
11591,23
2028,44
7463,95
10691,32
8616,37
12785,3
12468,67
5107,87
1389,57
9314,79
12919,3
776,59
4909,102
313,69
910,59
9666,9
9270,9
13926,93
1672,116
7195,51
390,23
14743,86
128,23
12998,3
11327,98
2602,23
1468,57
4200,56
1669,47
3622,79
12419,67
5614,39
8250,101
14618,91
1646,100
11981,70
4994,102
12000,83
12986,114
3316,9
3753,10
3784,114
8206,31
14777,84
4279,56
3701,79
10057,15
11815,37
10841,97
5137,87
12236,67
3177,79
940,59
21,18
1974,50
11179,92
10730,0
15246,10
5568,44
2896,96
6803,62
7882,55
6266,86
11674,34
13245,1
5452,98
10237,67
14728,84
12449,67
8858,78
9295,79
4890,102
11769,42
6882,62
9969,23
5244,105
2190,55
5681,106
7772,45
1449,57
5059,59
4475,8
10507,49
5796,29
10089,61
1553,114
4855,0
5760,106
10264,62
586,96
11586,42
14758,84
15276,10
14354,84
2925,100
4716,70
7971,110
165,39
10151,121
4540,110
4091,18
1997,10
3554,79
4457,75
2478,54
5711,106
11671,42
6509,86
10898,55
7863,55
13372,55
11278,47
10218,67
11338,98
11632,50
11577,114
4505,8
5625,39
9973,7
377,43
2490,64
3665,31
5790,106
5327,116
9381,95
13381,23
3434,98
2589,43
4628,78
5662,106
192,34
10849,55
1983,4
10472,68
6284,89
8001,110
8471,59
12263,38
7134,30
12789,84
4456,8
6159,94
5741,106
12284,97
10928,55
5157,55
10102,13
7557,69
5451,7
10248,67
2906,100
14394,49
5495,50
5655,39
6312,43
3896,21
2358,2
4438,75
4834,75
15114,109
5692,106
4611,3
4833,79
9181,47
4052,39
10879,55
13078,79
13850,70
7164,30
1721,61
6365,54
7284,95
12557,84
10812,1
14463,4
3470,34
3246,60
7399,18
4727,70
2151,59
4331,70
5525,50
15222,29
10967,23
1330,95
9415,106
6361,56
5898,66
8757,106
13179,23
9951,86
8850,68
12783,23
9211,47
152,59
3325,60
6453,59
2626,59
7612,18
69,61
12457,38
10363,30
2457,21
5275,23
7193,34
2501,64
9366,106
6835,97
11150,117
1546,100
12836,34
4639,78
9410,112
11055,28
9162,47
3276,60
13059,79
13831,70
221,51
6971,106
11434,61
7686,88
11115,15
6263,56
13269,37
578,59
9241,47
256,8
2477,57
8938,9
5407,71
2977,114
15164,64
7344,95
6922,106
11922,0
1848,34
11934,54
12068,54
3692,96
5122,87
9919,110
12591,95
14965,120
4979,38
7637,88
8831,68
15227,120
9192,47
8710,7
10823,28
9923,0
3842,40
11538,10
7295,95
12322,55
2903,57
3257,60
9740,0
8284,20
15194,64
12214,0
87,64
4294,56
14932,64
6575,119
6690,106
9522,43
7667,88
7827,40
4351,38
6486,47
3900,102
9819,0
11316,18
11698,83
15261,10
2119,96
7427,106
10415,31
14347,84
14708,63
6903,106
14028,38
5103,87
12646,7
478,70
6961,47
7503,101
3444,7
14679,5
14946,120
12026,70
3664,10
14462,7
2549,94
9770,0
11905,9
15340,10
15400,61
4582,55
6514,1
12290,116
11464,37
1885,50
12105,70
12597,7
589,59
14675,7
4474,0
14479,95
15291,10
6593,1
9721,0
4559,44
13081,56
14913,64
12382,55
12456,4
15018,80
10348,98
4577,98
5133,87
12676,7
13333,6
5494,29
14131,28
12056,70
1500,64
4874,92
9800,0
5994,86
14296,95
14645,20
4645,3
3767,0
13294,56
7449,107
12320,79
15242,10
10897,47
13032,56
3670,67
6984,7
3348,16
4372,110
4386,8
5346,50
2512,40
5869,91
9881,110
7484,101
1171,10
15321,10
3645,10
6377,9
12282,9
9751,0
5348,96
13724,54
3892,116
13319,5
595,79
6586,119
10848,47
567,17
14994,29
10283,9
12578,7
12086,70
14161,28
11965,9
3481,23
3596,10
15272,10
3059,34
11727,100
1304,17
7572,69
12976,16
13062,56
12222,79
5376,50
10147,121
9126,32
13300,113
6588,84
10526,117
9585,88
11197,56
6109,86
7182,5
10878,47
10919,48
12173,79
4408,9
10313,9
4669,50
373,43
2553,54
6009,84
3485,34
1955,105
4605,65
9718,65
7602,69
4704,7
6999,5
11077,112
4005,6
4387,71
10788,9
4139,6
8239,101
12923,18
1231,10
9175,82
190,43
6222,84
1511,64
3187,47
1645,64
13288,116
5456,56
6851,26
14776,48
7575,57
7212,5
13117,5
7346,5
2647,39
412,92
5880,91
11243,0
10128,84
12203,79
269,43
14223,101
14558,91
1182,10
1724,64
1328,64
8589,106
13501,116
15392,24
5273,56
2802,98
7673,70
11525,100
4417,71
11282,113
8269,101
10556,9
5289,0
9582,32
4389,9
2636,65
12039,92
6562,44
421,33
9058,32
5486,56
6747,26
11840,111
6881,26
4135,92
4787,18
14806,48
4685,7
9354,30
13506,86
3311,96
8734,56
231,57
3049,96
12053,111
6337,47
5504,46
13940,55
15047,110
4463,79
10027,15
10770,59
13841,12
15458,95
3524,96
3042,56
14663,120
6416,47
3785,100
4938,79
13656,3
2522,57
14836,48
13339,30
14230,9
4156,43
7251,94
4398,71
11263,113
143,65
11979,54
10201,23
5435,67
5913,106
14012,15
261,57
13910,4
12272,47
5467,56
14044,4
8722,59
6578,1
6127,65
6328,55
8958,43
3072,56
78,57
11773,70
13963,15
3426,59
14477,7
8558,72
13649,84
6221,114
5999,1
7716,22
4562,34
5300,0
6205,106
15439,95
3942,97
3023,56
2660,4
5034,29
5161,70
14817,48
3301,0
3287,102
15056,64
10064,31
4775,34
12337,4
11142,65
4296,36
5330,27
6524,7
9301,8
14199,120
6348,47
140,9
3822,116
3992,39
4553,106
7104,30
3169,2
1061,96
4745,47
1952,38
59,57
11754,70
9293,9
8278,31
13949,93
8176,20
13126,56
13905,23
7697,22
6114,1
792,56
429,4
3965,57
12206,56
1012,59
272,57
12063,7
1903,38
9955,101
13364,113
8095,31
5813,9
8215,96
12838,3
8829,26
14252,23
10661,34
12755,5
4962,102
1486,100
6109,7
1216,10
9282,8
6073,84
12014,7
6986,51
14493,85
9023,13
14331,23
2674,36
7063,5
4069,6
4652,98
5175,102
1699,100
4913,102
5309,102
12489,7
13930,93
2736,96
12956,116
1313,64
13768,31
2689,21
10122,106
4365,4
11789,10
1734,57
3888,116
14747,86
2606,23
14710,84
2711,39
6362,79
13005,8
4992,102
5181,38
993,59
11031,102
13211,113
14622,91
12044,7
6103,84
14143,93
8076,31
3788,114
12819,3
11107,97
7093,5
13958,47
8777,78
8810,26
7791,47
7937,101
1963,38
14277,29
8988,32
1660,0
1605,64
12298,8
13511,1
264,34
1343,64
5572,44
7886,55
1081,64
1764,57
3918,79
7206,67
1502,57
7306,5
7044,5
11540,100
12856,6
11323,102
4432,71
14518,91
1023,59
1276,10
4894,102
1303,113
3612,9
2979,96
13590,1
1160,64
2194,55
12849,3
11619,100
5251,110
1715,57
1453,57
13289,9
14603,91
13541,1
6084,84
13150,116
8439,96
13719,7
7074,5
13939,47
4080,6
4462,71
4544,110
1053,59
5186,102
5375,38
1146,21
4924,102
5678,39
9952,58
5977,106
4098,23
6916,62
10889,116
13358,1
13492,1
9,23
6792,26
7867,55
4799,70
10864,59
1483,57
8265,101
5660,106
9385,95
1587,114
5794,106
13191,9
13571,1
14792,84
7946,55
8469,96
8644,97
11495,47
8300,58
4850,8
2252,9
7004,30
3936,82
11794,114
10075,20
13839,76
4491,75
13784,1
4840,0
12710,86
11354,44
13522,1
1932,4
13131,79
5366,46
13769,107
1689,17
2649,59
13265,79
3351,102
13566,7
8337,61
5761,50
2170,61
150,39
11611,114
14121,0
13744,50
9255,106
13837,12
5824,106
2362,2
4442,75
5958,106
6622,86
7656,77
6393,34
14139,54
2728,59
1883,4
4615,3
4056,39
7034,30
229,39
7168,30
132,106
12561,84
5775,106
3158,57
6210,34
2096,4
8450,59
2679,59
9544,101
13947,5
13730,7
4234,18
4831,8
11696,50
11641,114
180,39
6044,1
2816,64
7205,33
13468,7
13573,23
2554,64
5386,1
8545,67
4472,75
9940,37
8880,57
5726,106
2672,56
9678,37
14293,120
14422,5
5643,71
11166,6
8318,61
7836,21
131,2
9176,55
14644,54
14236,0
11053,65
893,96
5805,106
8496,67
11168,15
6173,7
1930,92
12406,38
4037,39
8968,62
7149,30
2042,10
4637,34
12644,95
13577,34
113,106
5421,116
6018,106
15178,109
5192,27
11119,15
13956,67
13142,79
9047,62
6471,51
3243,114
8711,113
7610,95
12316,0
7348,95
9206,55
9340,55
2535,64
6869,97
1580,100
661,59
2915,56
9458,47
12732,100
8140,31
4067,39
12133,0
13368,18
10655,32
3836,106
7179,30
14782,1
5071,87
10935,86
9217,106
15208,109
12142,5
1531,100
9872,37
2690,59
15386,115
5601,23
11184,9
10391,107
12249,67
9967,45
12102,54
1610,100
691,59
8294,67
4958,102
7831,40
3206,60
6816,62
9319,9
2022,44
2123,96
7431,106
12481,67
3573,2
3081,65
7329,95
12577,54
9187,55
307,69
2079,26
8507,67
9904,110
642,59
14632,70
339,21
17,7
6767,62
7928,94
8740,9
15344,10
13415,106
5605,34
10636,32
4194,56
1596,57
2289,21
12413,67
11012,23
6609,119
12384,97
6406,56
855,59
1889,50
4666,51
593,59
9853,0
13232,106
7461,106
11468,10
11272,98
3603,2
1413,57
12769,116
10688,47
12901,6
15108,120
1968,50
9411,69
512,70
672,59
11825,18
1651,114
15443,110
14722,84
3698,10
11131,95
11205,44
267,10
9804,0
14856,84
2366,96
11144,34
5082,87
1364,57
9504,4
10901,47
3337,4
6988,7
4390,8
288,69
885,59
2282,102
7805,37
9885,110
1602,114
15325,10
6627,1
10182,67
12611,65
3597,79
12812,55
13175,107
13798,86
15429,67
9441,69
12710,7
1681,114
7682,51
1870,50
2479,94
2553,43
533,21
11713,83
9834,0
156,34
6028,86
12090,70
1947,4
13807,54
4624,67
2134,96
7442,106
7965,110
13402,5
10931,47
13066,56
15026,64
5246,50
31,39
4420,8
493,70
13800,51
2370,43
6503,86
6778,62
3679,10
15355,10
2564,94
9785,0
8032,56
13219,5
6199,89
1345,57
10882,47
9605,69
14839,93
14214,41
5241,93
5656,106
14233,54
4274,75
4489,0
14695,85
13432,5
13900,110
12914,79
9505,67
4450,8
10792,9
2342,102
11678,102
12375,30
14073,38
14408,28
15033,80
2314,40
9179,82
3990,23
10910,1
6271,86
9485,88
13907,5
9619,88
11174,47
13268,18
14388,49
10609,9
4401,8
5884,91
15058,29
8721,106
5686,106
14263,54
8459,106
12370,73
116,96
5042,4
4665,54
4565,116
8013,56
11084,9
12938,5
2823,38
10211,121
15063,80
12143,30
2465,64
6257,43
10560,9
13980,116
4773,1
5442,96
6039,86
9649,88
13978,6
14750,34
3339,39
11539,37
8748,101
4431,8
9348,96
11046,104
7402,23
8649,95
2837,57
13535,116
4736,55
8043,56
525,92
4451,71
11886,0
1295,10
4423,9
139,56
6159,43
15089,109
12862,23
9156,47
8063,119
4942,79
15162,99
2526,57
13825,70
11428,61
11502,10
10454,84
4502,9
4402,71
9017,117
10247,20
6238,43
12781,34
411,111
3221,60
9093,112
2126,59
8669,50
4481,71
10620,9
6654,106
4849,9
6332,55
9530,86
12240,97
6450,47
2818,57
10817,28
4972,79
2556,57
12038,111
15467,38
6265,1
4828,71
9322,56
5067,87
10139,86
14206,4
11594,70
13944,4
3251,60
14821,48
4747,82
3391,40
6946,106
14926,64
182,116
15382,115
6684,106
9273,56
12487,95
374,57
4741,38
6480,47
8433,79
3780,0
14115,7
10750,95
6837,55
14877,64
6033,1
6897,106
12043,54
4756,23
5097,87
10124,47
6753,98
8685,7
3800,100
12295,9
14328,7
11133,18
3817,40
11582,73
4870,44
10360,31
38,0
9028,117
7701,22
9657,59
11837,70
10851,39
9877,62
4206,0
4288,39
3810,0
12750,37
5642,8
3856,116
9849,0
14907,64
6063,1
13866,97
237,65
6665,106
4786,23
6343,55
13630,86
9576,107
6219,19
1986,38
8414,79
1535,102
10828,28
11788,70
15236,10
3761,0
13725,94
10571,106
14322,84
2847,74
13026,56
7315,107
1088,56
11924,79
4596,47
1091,61
13875,38
14057,15
12097,7
11605,70
11624,83
9249,62
5476,96
8208,95
10462,55
13896,97
8863,26
2044,100
9661,6
1882,38
12706,7
4371,50
13375,102
12093,9
14113,31
9696,0
155,9
8696,34
14365,23
7345,107
12216,79
14888,64
7097,5
14571,91
15127,80
9538,57
12711,58
9455,59
1475,64
8992,32
11593,73
2902,23
7176,5
4619,44
4182,6
12167,79
2208,100
1812,100
3502,18
10494,101
12602,7
13039,8
14522,91
13842,103
1280,10
14043,93
3446,86
1949,105
4654,1
7372,65
8110,31
3867,116
5457,96
11489,100
7127,5
10341,7
14601,91
4133,6
4260,47
15231,29
12374,5
14969,29
4487,9
13773,86
285,95
12396,23
1243,64
13994,93
4751,55
13455,44
1798,57
7078,5
8795,26
4566,9
14552,91
5190,102
13275,113
8187,106
7402,65
9515,86
1194,64
10635,117
6180,23
1287,26
7782,57
6796,26
473,38
12971,116
7157,5
1749,57
13888,47
8263,101
10868,59
2055,100
11028,48
6377,79
10288,9
1270,59
4517,9
5007,102
15436,30
3066,107
1261,10
9172,97
7950,55
8473,96
11687,98
12862,65
11866,100
4854,8
7108,5
14582,91
3940,82
4496,71
4857,50
5294,51
7985,49
9468,95
3439,96
385,46
13874,4
14008,4
2619,34
6826,26
5370,46
1779,57
5389,59
3355,102
3515,91
11481,114
14272,50
1655,21
14533,91
4447,71
11814,31
13605,1
9202,97
1437,64
4706,2
7383,65
12650,37
5046,70
11185,8
7038,30
8244,101
8554,61
11257,113
13846,63
995,96
4820,23
2230,114
10907,0
296,95
2987,56
4558,23
6738,34
13042,9
2288,55
5461,56
10683,26
254,98
13964,55
1930,81
10667,18
13559,6
2406,47
3963,79
3982,92
4634,18
4835,8
8371,61
10028,31
3839,43
4477,71
11511,114
7765,22
8952,43
10624,62
10724,0
5858,106
14477,51
2938,56
7413,65
14471,7
1917,4
13235,30
4814,70
7068,30
11858,114
7147,94
1658,9
11099,62
5937,106
11319,65
763,96
3017,56
5675,106
8399,15
8223,55
157,57
9183,97
12369,37
11992,50
14683,48
7019,30
12129,55
976,96
580,96
8579,67
6122,44
714,96
6719,34
14369,117
6342,47
14465,54
48,6
5502,70
4120,39
11071,121
37,113
1126,40
3366,102
7098,30
10009,31
7218,95
11129,62
5705,106
9430,95
6758,110
8530,67
14655,70
2616,18
1105,102
8144,31
4042,92
7693,95
13216,30
7049,30
3639,116
2880,64
9960,31
3114,2
10939,86
14671,51
610,96
2998,56
1897,38
9541,47
6024,7
4016,39
8715,5
2593,7
4150,39
8465,59
8484,72
13429,30
55,22
7510,95
11832,74
7248,95
4287,44
6059,1
8822,67
4622,34
5231,78
957,59
594,7
8560,67
10478,78
14303,5
3752,114
4101,39
832,64
12623,51
7079,30
10037,106
11649,74
3944,55
9453,55
9191,55
6197,56
1827,100
8377,67
8511,67
6491,8
9268,9
2986,59
2408,82
9111,62
7278,95
2600,23
10786,86
8826,78
12255,5
8590,67
725,59
9985,37
6850,62
3782,114
8102,20
7491,95
12813,3
7680,31
11472,10
2391,34
7229,95
7785,47
10839,97
11813,74
12234,67
14567,91
179,7
676,59
3191,60
13243,1
3733,114
5987,74
2236,96
8155,31
7778,44
12690,54
1496,57
4751,97
10059,107
1630,57
12447,67
5086,87
8856,78
10017,110
755,59
4888,102
292,69
889,59
1297,113
2386,40
6880,62
12042,18
5878,23
126,36
831,54
7770,45
3981,71
968,59
14597,91
1625,100
183,18
13361,114
6831,62
5912,21
14253,67
12794,3
11679,87
13451,44
7969,110
13652,34
5116,87
4538,110
4089,18
12114,15
5410,39
12886,6
6167,18
322,69
919,59
5052,102
10038,61
9279,9
10709,0
13486,1
6782,62
7861,55
13370,55
2217,96
10216,67
10899,97
11336,98
1477,57
8182,110
13268,7
5885,39
12428,67
4503,8
5623,39
9971,7
11990,70
13988,104
6861,62
14786,84
12625,86
4665,43
10066,15
7999,110
9248,26
7751,45
1428,57
10850,97
11562,37
5836,39
11581,50
12784,79
4454,8
9526,7
4660,113
4438,0
5739,106
10739,0
6537,86
10926,55
14737,84
7891,55
9489,88
11702,47
10246,67
10380,67
3661,79
144,39
5493,50
9304,79
2237,51
2356,2
644,96
4436,75
5952,106
5690,106
10459,67
1458,57
5866,39
4484,8
9952,7
14112,116
2073,64
3845,21
14346,54
12590,95
4822,3
13027,79
4859,70
7113,30
4435,8
5982,106
14674,41
2487,54
8755,106
5720,106
6157,107
11680,42
8653,95
9209,47
2841,57
7872,55
12129,97
2624,59
8047,56
10227,67
10461,5
10361,67
13234,5
13892,5
11756,37
4514,8
5634,39
15097,80
2499,64
6291,43
9364,106
4417,75
3498,34
14114,54
5671,106
8362,67
9160,47
13057,79
4031,39
13709,5
12850,15
7143,30
13230,7
7263,95
12536,84
5750,106
14327,54
6548,86
7304,69
7378,18
2130,59
2006,23
3489,106
12589,95
6455,43
13420,23
11004,1
3428,96
3943,47
7635,88
6339,97
12726,100
9190,47
2822,57
4061,39
9336,101
11578,7
13639,67
15296,37
10342,30
11536,10
2401,0
9051,117
105,43
4398,75
3479,34
6418,97
12323,97
740,59
15074,109
15129,45
3255,60
12253,38
85,64
6950,106
11950,0
7385,34
5150,87
3331,55
9685,110
14267,16
8859,68
3656,111
557,59
11314,18
3053,47
6126,110
9555,37
7640,31
10372,30
10754,95
10537,97
3305,2
13470,86
6959,47
7501,101
7616,88
11045,15
14944,120
11,7
11064,28
9171,47
8689,7
15104,109
8431,8
3821,40
3914,2
11517,10
7415,34
804,57
11740,18
587,59
2882,57
14673,7
4640,79
3236,60
6591,1
9719,0
6871,55
66,64
4273,56
10756,33
12454,4
797,54
6554,119
9942,45
12077,54
506,70
3312,55
13835,76
7646,88
14129,28
9941,49
12737,100
15,18
12833,37
9798,0
13986,16
11415,83
15240,10
7010,106
10394,31
3548,2
13030,56
10559,98
12405,4
7202,47
9879,110
12625,7
5603,18
15319,10
3643,10
11609,70
3266,60
167,8
9749,0
10654,106
13747,84
10156,95
12940,55
1309,57
6699,106
9234,79
14159,28
2046,27
12084,70
11688,70
4360,38
2199,40
14654,7
15270,10
7928,43
9700,0
3578,2
350,65
14892,64
6912,106
12220,79
12435,4
6535,119
10145,121
14997,80
487,70
14955,120
13298,113
9358,7
1479,64
9779,0
15450,62
9913,0
7180,5
8897,26
9599,69
5567,78
12606,7
6283,19
13002,7
14122,38
15300,10
9730,0
12729,114
3871,116
12465,4
7995,110
1229,10
2588,94
4286,65
12978,0
1247,64
2849,98
4547,106
13594,3
15397,64
5512,34
6255,78
410,92
4395,8
4381,110
11186,101
11227,102
12201,79
468,70
4697,50
1576,10
1180,10
7481,10
6037,84
12636,7
2479,43
13279,113
13733,54
9760,0
5271,56
10068,116
4691,6
7423,5
477,38
5986,38
4415,71
7161,5
10205,121
10554,9
12037,92
13675,49
1259,10
4387,9
14434,101
15003,29
1131,10
6384,84
1673,64
12826,23
5484,56
13624,3
14804,85
6879,26
11736,100
7581,69
1832,57
7393,18
4466,9
15082,29
14586,91
1210,10
8483,106
3705,96
6482,97
2027,3
1490,64
3047,96
4759,2
8355,106
4542,4
2830,98
5447,110
6118,86
9594,88
10535,117
10843,4
12365,15
4841,71
4445,71
8908,26
13284,56
10584,9
5859,91
10322,9
2562,54
1161,10
3522,96
13038,0
1307,64
13654,3
3494,34
10896,15
13714,54
1675,2
2721,47
11766,100
14091,4
14834,48
11900,100
7008,5
4396,71
11261,113
8248,101
14616,91
8647,106
12909,34
8385,106
2714,44
11819,111
4491,79
10055,15
14715,84
13952,47
11851,100
7300,69
4843,9
6386,106
76,57
2894,96
4966,79
2550,57
3147,47
7417,65
15461,38
14475,7
11291,113
10565,9
6203,106
3137,2
1029,96
3021,56
13852,1
2322,55
14072,4
14815,48
8607,47
3285,102
5453,59
13593,6
11941,114
10062,31
3141,94
10758,0
11140,65
6448,95
15070,45
6346,47
11673,70
518,38
4210,79
13500,116
2933,64
10013,31
3167,2
11233,0
99,54
1059,96
13942,15
14845,48
4564,18
8174,20
9134,62
11971,114
13220,30
6112,1
10950,62
876,96
12507,94
1010,96
5922,106
14021,15
3002,56
3745,100
8125,20
15398,116
7230,107
3458,43
6598,96
12940,97
14440,120
3435,59
10515,26
2676,7
9426,62
11112,16
11929,9
14109,20
10303,106
7290,94
4532,106
6008,1
7083,30
2914,64
6214,106
1040,96
4832,75
4328,47
4865,23
8280,15
3032,56
6716,7
13923,15
11392,6
13868,79
13928,93
2990,59
459,50
10469,31
7241,94
7893,20
7260,107
1991,25
3099,2
12626,58
6399,7
1514,100
8594,67
6533,7
14141,93
8074,31
3786,114
11959,9
7339,107
4601,34
1843,46
12586,107
13701,23
1961,38
13160,113
1195,10
799,10
6052,84
11993,7
11721,73
9145,62
13135,56
2653,36
7042,5
12873,56
801,56
4048,6
12947,5
1021,59
13836,103
1678,100
4892,102
4529,50
1301,113
6167,7
12072,7
14226,29
3816,114
1292,64
7976,31
9096,62
11135,97
12847,3
1713,57
7819,47
6993,5
3999,6
7736,49
972,59
6118,7
1225,10
12023,7
1371,64
13148,116
14502,85
3946,116
4543,106
12347,67
8629,37
12380,15
4078,6
10943,48
12118,15
1051,59
1574,100
2245,39
5184,102
4922,102
1942,38
4163,50
5373,38
13356,1
13490,1
6033,84
1322,64
13562,106
14756,86
12877,3
10702,107
1481,57
7023,5
13014,8
4411,71
364,31
1002,59
5350,27
13189,9
2958,96
6865,62
7944,55
1139,64
8467,96
13312,116
12828,3
10197,56
10973,48
12148,15
12349,5
13791,50
2060,114
4952,102
4764,51
11192,92
10347,0
6063,84
1352,64
13520,1
14378,32
5364,46
2169,57
1773,57
2251,96
11195,97
12779,3
7053,5
8610,37
12328,67
2273,114
1032,59
5165,102
1125,21
4903,102
12520,8
9707,84
352,34
13599,1
7377,65
2203,55
1881,4
169,98
6771,26
12060,23
4355,4
13221,55
14635,38
1462,57
9662,18
13036,9
11599,42
5773,106
6470,34
13550,1
5611,44
2416,55
2094,4
41,34
8448,96
11937,37
4829,8
11694,50
8700,51
9443,95
2431,40
4470,75
8978,32
2670,56
1911,4
14767,86
7876,55
6740,16
8316,61
6745,94
4518,8
5468,116
757,96
5638,39
10965,62
891,96
12025,42
9177,97
14641,95
7955,55
2184,55
13061,79
7013,30
4239,71
3542,106
6278,106
708,96
2962,56
4500,75
8311,67
5754,106
13531,1
8605,56
6552,86
13140,79
3360,102
5643,9
118,1
9424,95
921,96
8524,67
11397,42
659,96
263,96
4088,23
4451,75
5967,106
8422,56
9456,47
13804,15
3449,36
13091,79
4065,39
4789,70
7043,30
12948,30
7177,30
5721,50
11571,114
9477,106
6464,94
12746,44
11932,56
12832,84
9375,95
3630,47
5784,106
11032,65
14227,54
6582,86
14246,67
9870,37
14361,54
15206,109
10833,121
3142,0
425,50
4740,70
4974,8
3188,116
6457,54
6994,30
7128,30
7242,95
11182,9
9428,106
6374,56
5400,116
689,96
2943,56
4118,23
4481,75
10983,65
3204,60
13935,67
11318,18
13255,79
12575,54
12702,95
7327,95
2776,64
9185,55
816,56
8505,67
1559,100
640,59
2591,18
12415,38
8119,31
8435,8
7024,30
10634,32
7480,44
7158,30
14486,62
353,2
9324,106
13586,34
358,117
7419,34
6142,56
5564,79
853,59
15187,109
4939,27
4125,39
11642,7
10814,84
795,54
7223,95
11466,10
12605,54
2264,10
9537,106
2806,64
12767,116
14680,12
9349,55
8771,78
1589,100
11341,15
8273,67
8870,57
15138,109
8407,67
6929,62
9802,0
4076,39
22,23
7014,106
7826,21
5080,87
3060,65
9488,106
14791,1
286,69
8486,67
12715,47
11934,7
10263,102
15323,10
5450,71
12797,116
13039,9
12139,116
13567,34
8801,78
9439,69
9136,68
6605,59
3726,10
4364,38
9832,0
8932,9
52,23
1172,54
7440,106
7600,95
1392,57
9559,107
9196,55
12343,67
11804,18
651,59
10945,28
15353,10
3677,10
13897,30
9709,51
9783,0
5380,96
5237,84
3795,2
12639,65
14975,64
10765,97
5061,87
11021,23
13597,34
12160,67
6967,7
11984,70
864,59
13051,9
542,8
10420,62
602,59
11493,18
15304,10
5593,96
14693,85
15376,115
2162,96
10161,67
11496,23
12778,116
11556,37
13777,86
15031,80
6569,119
9420,69
521,70
14406,28
2312,40
378,21
12210,9
12391,84
9813,0
6403,86
3464,23
15401,64
13307,56
1373,57
4399,8
5882,91
7814,37
12685,9
5257,39
12604,84
15334,10
2483,43
3658,10
6220,86
1669,55
9764,0
14420,84
15394,24
5218,47
11123,47
4318,56
4478,8
10209,121
10465,47
12141,30
7650,50
10267,62
2562,43
9843,0
10486,106
2143,59
7974,110
5035,47
7585,69
11537,37
13411,5
4429,8
12354,30
15012,80
9158,82
3969,23
10056,0
15364,10
4767,3
4667,65
8041,56
9598,88
11373,50
294,40
12749,7
6978,7
5863,91
6942,84
14242,54
12860,23
14704,85
8474,59
10172,67
13983,59
7274,5
8138,110
11567,37
13105,56
474,92
4459,8
4018,6
7191,7
5553,50
10190,121
6236,43
12700,7
3820,21
6370,43
7953,64
8913,106
12256,30
13343,113
7710,77
3341,23
9628,88
11097,7
2124,59
2258,59
8667,50
4410,8
4847,9
8730,106
1603,64
6729,97
13864,0
2012,3
10534,15
14175,121
4430,71
10435,9
99,43
1274,10
4402,9
8681,106
10137,86
7740,77
12809,34
14063,65
6358,46
2767,57
13422,5
698,79
4745,82
10433,84
11668,102
2084,0
12485,95
12383,47
10449,65
14081,55
4604,79
5316,56
8052,56
3200,60
8227,57
11560,10
2105,59
8010,59
2239,59
4460,71
10599,9
4828,9
11237,0
12839,34
14019,116
13752,1
464,33
8804,68
6966,23
9509,86
8683,7
12931,37
14326,7
13834,70
14849,48
97,10
10399,69
9026,117
8924,106
2697,55
12790,34
2234,65
10990,15
3230,60
9451,37
5304,59
14905,64
11925,0
4710,74
5125,87
6341,55
6663,106
8595,15
9574,107
12010,44
5279,2
8834,68
13762,86
15055,45
10826,28
11786,70
14241,20
5256,18
14752,7
12663,114
5517,59
10388,31
14053,6
12616,39
12022,54
346,54
13835,12
6633,119
15134,45
3417,7
8766,55
450,111
13815,70
3696,102
14935,64
6693,106
4599,98
4686,23
402,70
9694,0
14350,84
2875,74
14886,64
6042,1
216,65
6529,119
6644,106
6322,55
13347,86
13903,38
7621,88
5482,78
12029,70
6836,47
14291,120
8694,7
4617,44
10052,95
10489,96
14314,23
10492,101
4795,50
12517,9
12076,7
11718,70
8108,31
4261,116
9710,65
12723,114
14916,64
4580,98
4131,6
12372,5
8344,15
12972,0
8321,31
6086,84
1375,64
3770,0
4749,55
4212,116
5272,96
14506,85
3687,2
12195,79
7076,5
10772,47
14550,91
4209,47
5329,78
5188,102
14071,93
14305,31
1192,64
6082,86
3721,0
6178,23
13726,95
12881,3
7155,5
8987,13
5281,37
7234,69
12361,4
2187,100
4515,9
1271,64
8929,8
4633,1
9471,62
14798,85
11699,33
3934,0
8471,96
14476,34
13199,56
7354,107
12280,15
13273,5
7106,5
7125,18
14580,91
10977,48
2004,100
12353,5
4956,102
14290,29
9001,32
9543,86
13973,93
8087,106
13569,3
1356,64
0,22
7851,95
12911,3
5368,46
12493,15
1777,57
3513,91
7057,5
11914,79
14531,91
11014,51
5169,102
1155,10
6941,59
733,21
1289,10
13603,1
1435,64
7381,65
11715,98
13883,55
1856,57
452,38
4359,4
13867,47
4142,6
8242,101
4986,102
509,20
13205,113
14399,93
1240,10
1252,64
2682,55
1386,64
10049,15
6854,26
8452,96
10591,106
13464,44
1807,57
2404,47
3961,79
7349,5
3543,91
13557,6
4833,8
26,51
7087,5
11366,102
4475,71
13691,6
8950,43
10722,0
14561,91
7411,65
7925,57
1758,57
11285,113
11796,100
14512,91
5016,102
2974,55
1136,10
4586,23
117,31
2316,55
8221,55
1416,64
2450,55
9181,97
12871,65
1837,57
3413,102
14681,48
8399,61
9634,79
14202,50
2075,114
974,96
4329,74
